,start_date,start_hour,start_station_id,start_station_name,start_station_cap,start_station_has_kiosk,end_station_id,end_station_name,end_station_cap,end_station_has_kiosk,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,sum_duration_sec,sum_duration_min,trip_count,subscriber_trip_count,customer_trip_count,datetime_hour,datetime_mod,temperature,wind,precip_,start_dow_Friday,start_dow_Monday,start_dow_Saturday,start_dow_Sunday,start_dow_Thursday,start_dow_Tuesday,start_dow_Wednesday,trip_count_predicted
119788,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,19,Post St at Kearny St,35.0,True,37.776639200000005,-122.3955263,37.788975,-122.403452,580,9.666666666666666,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.3214943
119789,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,21,Montgomery St BART Station (Market St at 2nd St),39.0,True,37.776639200000005,-122.3955263,37.7896254,-122.400811,2732,45.53333333333333,5,4,1,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.5036613
119790,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,22,Howard St at Beale St,27.0,True,37.776639200000005,-122.3955263,37.789756,-122.39464299999999,552,9.2,1,0,1,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.3459826
119791,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,23,The Embarcadero at Steuart St,23.0,True,37.776639200000005,-122.3955263,37.791464000000005,-122.391034,1457,24.28333333333333,3,3,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.3397639
119792,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,27,Beale St at Harrison St,23.0,True,37.776639200000005,-122.3955263,37.7880593,-122.39186480000001,486,8.1,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.3332658
119793,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,350,8th St at Brannan St,31.0,True,37.776639200000005,-122.3955263,37.77143136292109,-122.40578681230544,427,7.116666666666665,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2604524
119794,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,363,Salesforce Transit Center (Natoma St at 2nd St),35.0,True,37.776639200000005,-122.3955263,37.78749210438603,-122.3982846736908,1467,24.45,3,3,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.3086206
119795,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,37,2nd St at Folsom St,28.0,True,37.776639200000005,-122.3955263,37.78499972833808,-122.39593561749642,447,7.45,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2751164
119796,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,43,San Francisco Public Library (Grove St at Hyde St),31.0,True,37.776639200000005,-122.3955263,37.7787677,-122.41592920000001,704,11.733333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.271807
119797,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,60,8th St at Ringold St,30.0,True,37.776639200000005,-122.3955263,37.774520401136854,-122.4094493687153,910,15.166666666666664,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2604524
119798,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,78,Folsom St at 9th St,27.0,True,37.776639200000005,-122.3955263,37.7737172,-122.41164669999999,494,8.23333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2604524
119799,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,8,The Embarcadero at Vallejo St,23.0,True,37.776639200000005,-122.3955263,37.799953,-122.398525,865,14.416666666666664,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.3630539
119800,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,89,Division St at Potrero Ave,27.0,True,37.776639200000005,-122.3955263,37.76921786152374,-122.40764558315277,1296,21.6,3,2,1,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2604524
119801,2019-01-31,8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,9,Broadway at Battery St,19.0,True,37.776639200000005,-122.3955263,37.798572108462565,-122.40086898207666,1483,24.716666666666665,2,2,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2790917
119802,2019-01-31,8,70,Central Ave at Fell St,31.0,True,101,15th St at Potrero Ave,27.0,True,37.77331087889723,-122.44429260492323,37.76707850458367,-122.40735858678819,1024,17.066666666666666,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0782157
119803,2019-01-31,8,70,Central Ave at Fell St,31.0,True,102,Irwin St at 8th St,27.0,True,37.77331087889723,-122.44429260492323,37.7668828,-122.3995794,2166,36.1,2,2,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0762007
119804,2019-01-31,8,70,Central Ave at Fell St,31.0,True,350,8th St at Brannan St,31.0,True,37.77331087889723,-122.44429260492323,37.77143136292109,-122.40578681230544,951,15.85,1,0,1,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0849674
119805,2019-01-31,8,70,Central Ave at Fell St,31.0,True,5,Powell St BART Station (Market St at 5th St),35.0,True,37.77331087889723,-122.44429260492323,37.78389935708493,-122.40844488143921,1101,18.35,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1237366
119806,2019-01-31,8,70,Central Ave at Fell St,31.0,True,58,Market St at 10th St,31.0,True,37.77331087889723,-122.44429260492323,37.776619000000004,-122.41738500000001,632,10.533333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1391157
119807,2019-01-31,8,70,Central Ave at Fell St,31.0,True,59,S Van Ness Ave at Market St,27.0,True,37.77331087889723,-122.44429260492323,37.774814,-122.418954,772,12.866666666666667,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0849674
119808,2019-01-31,8,70,Central Ave at Fell St,31.0,True,61,Howard St at 8th St,27.0,True,37.77331087889723,-122.44429260492323,37.7765126,-122.4113061,816,13.6,1,0,1,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.109221
119809,2019-01-31,8,70,Central Ave at Fell St,31.0,True,71,Broderick St at Oak St,27.0,True,37.77331087889723,-122.44429260492323,37.773062700000004,-122.4390777,132,2.2,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0849674
119810,2019-01-31,8,70,Central Ave at Fell St,31.0,True,9,Broadway at Battery St,19.0,True,37.77331087889723,-122.44429260492323,37.798572108462565,-122.40086898207666,1868,31.13333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0892496
119811,2019-01-31,8,71,Broderick St at Oak St,27.0,True,21,Montgomery St BART Station (Market St at 2nd St),39.0,True,37.773062700000004,-122.4390777,37.7896254,-122.400811,1290,21.5,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2118369
119812,2019-01-31,8,71,Broderick St at Oak St,27.0,True,350,8th St at Brannan St,31.0,True,37.773062700000004,-122.4390777,37.77143136292109,-122.40578681230544,951,15.85,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0806397
119813,2019-01-31,8,71,Broderick St at Oak St,27.0,True,64,5th St at Brannan St,27.0,True,37.773062700000004,-122.4390777,37.776753899999996,-122.3990176,930,15.5,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.134788
119814,2019-01-31,8,72,Page St at Scott St,27.0,True,21,Montgomery St BART Station (Market St at 2nd St),39.0,True,37.772406,-122.4356498,37.7896254,-122.400811,974,16.233333333333334,1,0,1,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1827315
119815,2019-01-31,8,72,Page St at Scott St,27.0,True,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),31.0,True,37.772406,-122.4356498,37.7810737,-122.4117382,718,11.966666666666667,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0919168
119816,2019-01-31,8,72,Page St at Scott St,27.0,True,58,Market St at 10th St,31.0,True,37.772406,-122.4356498,37.776619000000004,-122.41738500000001,590,9.833333333333332,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.134788
119817,2019-01-31,8,73,Pierce St at Haight St,27.0,True,17,Embarcadero BART Station (Beale St at Market St),27.0,True,37.7717933,-122.43370790000002,37.792251,-122.39708600000002,1019,16.983333333333334,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0950483
119818,2019-01-31,8,73,Pierce St at Haight St,27.0,True,21,Montgomery St BART Station (Market St at 2nd St),39.0,True,37.7717933,-122.43370790000002,37.7896254,-122.400811,955,15.916666666666664,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1827315
119819,2019-01-31,8,73,Pierce St at Haight St,27.0,True,23,The Embarcadero at Steuart St,23.0,True,37.7717933,-122.43370790000002,37.791464000000005,-122.391034,1129,18.816666666666666,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0913842
119820,2019-01-31,8,73,Pierce St at Haight St,27.0,True,5,Powell St BART Station (Market St at 5th St),35.0,True,37.7717933,-122.43370790000002,37.78389935708493,-122.40844488143921,711,11.85,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0903035
119821,2019-01-31,8,73,Pierce St at Haight St,27.0,True,61,Howard St at 8th St,27.0,True,37.7717933,-122.43370790000002,37.7765126,-122.4113061,656,10.933333333333335,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1048932
119822,2019-01-31,8,73,Pierce St at Haight St,27.0,True,85,Church St at Duboce Ave,27.0,True,37.7717933,-122.43370790000002,37.7700831,-122.42915570000001,151,2.5166666666666666,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0806397
119823,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,114,Rhode Island St at 17th St,19.0,True,37.77643481920474,-122.42624402046205,37.7644783,-122.40257009999999,894,14.9,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0744454
119824,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,21,Montgomery St BART Station (Market St at 2nd St),39.0,True,37.77643481920474,-122.42624402046205,37.7896254,-122.400811,2336,38.93333333333333,3,3,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.244905
119825,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,22,Howard St at Beale St,27.0,True,37.77643481920474,-122.42624402046205,37.789756,-122.39464299999999,895,14.916666666666664,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1277119
119826,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,26,1st St at Folsom St,23.0,True,37.77643481920474,-122.42624402046205,37.787290000000006,-122.39438,1157,19.28333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1170769
119827,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,27,Beale St at Harrison St,23.0,True,37.77643481920474,-122.42624402046205,37.7880593,-122.39186480000001,1394,23.23333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1145033
119828,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,285,Webster St at O'Farrell St,27.0,True,37.77643481920474,-122.42624402046205,37.78352083526095,-122.43115782737732,509,8.48333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1105406
119829,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,33,Golden Gate Ave at Hyde St,23.0,True,37.77643481920474,-122.42624402046205,37.7816495,-122.4154077,679,11.316666666666665,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1085997
119830,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,345,Hubbell St at 16th St,27.0,True,37.77643481920474,-122.42624402046205,37.76647421515012,-122.39829540252686,793,13.216666666666667,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0904968
119831,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,363,Salesforce Transit Center (Natoma St at 2nd St),35.0,True,37.77643481920474,-122.42624402046205,37.78749210438603,-122.3982846736908,964,16.066666666666666,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1430207
119832,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,42,San Francisco City Hall (Polk St at Grove St),19.0,True,37.77643481920474,-122.42624402046205,37.77865,-122.41823000000001,273,4.55,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0911798
119833,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,43,San Francisco Public Library (Grove St at Hyde St),31.0,True,37.77643481920474,-122.42624402046205,37.7787677,-122.41592920000001,339,5.65,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1072313
119834,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,59,S Van Ness Ave at Market St,27.0,True,37.77643481920474,-122.42624402046205,37.774814,-122.418954,220,3.6666666666666665,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0992634
119835,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,6,The Embarcadero at Sansome St,23.0,True,37.77643481920474,-122.42624402046205,37.80477,-122.40323400000001,1472,24.53333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1937752
119836,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,64,5th St at Brannan St,27.0,True,37.77643481920474,-122.42624402046205,37.776753899999996,-122.3990176,1234,20.566666666666666,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1534119
119837,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,37.77643481920474,-122.42624402046205,37.776639200000005,-122.3955263,728,12.133333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2923276
119838,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,93,4th St at Mission Bay Blvd S,27.0,True,37.77643481920474,-122.42624402046205,37.770407399999996,-122.39119840000002,1772,29.53333333333333,2,2,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1069232
119839,2019-01-31,8,74,Laguna St at Hayes St,27.0,True,97,14th St at Mission St,19.0,True,37.77643481920474,-122.42624402046205,37.7682646,-122.4201102,323,5.383333333333334,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0764604
119840,2019-01-31,8,75,Market St at Franklin St,35.0,True,100,Bryant St at 15th St,19.0,True,37.773793206088705,-122.42123901844023,37.7671004,-122.41066200000002,539,8.98333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0884156
119841,2019-01-31,8,75,Market St at Franklin St,35.0,True,59,S Van Ness Ave at Market St,27.0,True,37.773793206088705,-122.42123901844023,37.774814,-122.418954,113,1.8833333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.129761
119842,2019-01-31,8,75,Market St at Franklin St,35.0,True,90,Townsend St at 7th St,27.0,True,37.773793206088705,-122.42123901844023,37.771058000000004,-122.402717,710,11.833333333333336,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.120629
119843,2019-01-31,8,76,McCoppin St at Valencia St,19.0,True,21,Montgomery St BART Station (Market St at 2nd St),39.0,True,37.77166246221617,-122.42242321372034,37.7896254,-122.400811,609,10.15,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1802827
119844,2019-01-31,8,76,McCoppin St at Valencia St,19.0,True,22,Howard St at Beale St,27.0,True,37.77166246221617,-122.42242321372034,37.789756,-122.39464299999999,1136,18.933333333333334,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0850244
119845,2019-01-31,8,76,McCoppin St at Valencia St,19.0,True,6,The Embarcadero at Sansome St,23.0,True,37.77166246221617,-122.42242321372034,37.80477,-122.40323400000001,927,15.45,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1634169
119846,2019-01-31,8,76,McCoppin St at Valencia St,19.0,True,66,3rd St at Townsend St,39.0,True,37.77166246221617,-122.42242321372034,37.77874161153677,-122.39274082710837,741,12.35,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0341177
119847,2019-01-31,8,77,11th St at Natoma St,19.0,True,115,Jackson Playground,27.0,True,37.773506899999994,-122.4160402,37.7650259,-122.39877340000001,534,8.9,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.066463
119848,2019-01-31,8,77,11th St at Natoma St,19.0,True,20,Mechanics Monument Plaza (Market St at Bush St),23.0,True,37.773506899999994,-122.4160402,37.7913,-122.399051,606,10.1,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0836971
119849,2019-01-31,8,77,11th St at Natoma St,19.0,True,25,Howard St at 2nd St,19.0,True,37.773506899999994,-122.4160402,37.78752178045625,-122.39740490913393,867,14.45,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0664552
119850,2019-01-31,8,77,11th St at Natoma St,19.0,True,350,8th St at Brannan St,31.0,True,37.773506899999994,-122.4160402,37.77143136292109,-122.40578681230544,317,5.283333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0825186
119851,2019-01-31,8,78,Folsom St at 9th St,27.0,True,141,Valencia St at Cesar Chavez St,19.0,True,37.7737172,-122.41164669999999,37.747998100000004,-122.42021869999999,741,12.35,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0680631
119852,2019-01-31,8,78,Folsom St at 9th St,27.0,True,16,Steuart St at Market St,23.0,True,37.7737172,-122.41164669999999,37.794129999999996,-122.39443,1224,20.4,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1057535
119853,2019-01-31,8,78,Folsom St at 9th St,27.0,True,21,Montgomery St BART Station (Market St at 2nd St),39.0,True,37.7737172,-122.41164669999999,37.7896254,-122.400811,3884,64.73333333333333,5,5,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2385228
119854,2019-01-31,8,78,Folsom St at 9th St,27.0,True,23,The Embarcadero at Steuart St,23.0,True,37.7737172,-122.41164669999999,37.791464000000005,-122.391034,835,13.916666666666664,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1000484
119855,2019-01-31,8,78,Folsom St at 9th St,27.0,True,363,Salesforce Transit Center (Natoma St at 2nd St),35.0,True,37.7737172,-122.41164669999999,37.78749210438603,-122.3982846736908,619,10.316666666666666,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1366385
119856,2019-01-31,8,78,Folsom St at 9th St,27.0,True,63,Bryant St at 6th St,19.0,True,37.7737172,-122.41164669999999,37.77591022233337,-122.40257500673576,234,3.9,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1010835
119857,2019-01-31,8,78,Folsom St at 9th St,27.0,True,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23.0,True,37.7737172,-122.41164669999999,37.776639200000005,-122.3955263,902,15.033333333333333,2,2,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2778728
119858,2019-01-31,8,78,Folsom St at 9th St,27.0,True,89,Division St at Potrero Ave,27.0,True,37.7737172,-122.41164669999999,37.76921786152374,-122.40764558315277,269,4.4833333333333325,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.0928813
119859,2019-01-31,8,79,7th St at Brannan St,23.0,True,19,Post St at Kearny St,35.0,True,37.773491899999996,-122.40367250000001,37.788975,-122.403452,629,10.483333333333333,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1224915
119860,2019-01-31,8,79,7th St at Brannan St,23.0,True,25,Howard St at 2nd St,19.0,True,37.773491899999996,-122.40367250000001,37.78752178045625,-122.39740490913393,918,15.3,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.081595
119861,2019-01-31,8,80,Townsend St at 5th St,35.0,True,101,15th St at Potrero Ave,27.0,True,37.77523486860596,-122.39743709564208,37.76707850458367,-122.40735858678819,427,7.116666666666665,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1098251
119862,2019-01-31,8,80,Townsend St at 5th St,35.0,True,15,San Francisco Ferry Building (Harry Bridges Plaza),38.0,True,37.77523486860596,-122.39743709564208,37.795392,-122.394203,529,8.816666666666666,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.3266058
119863,2019-01-31,8,80,Townsend St at 5th St,35.0,True,6,The Embarcadero at Sansome St,23.0,True,37.77523486860596,-122.39743709564208,37.80477,-122.40323400000001,1305,21.75,1,0,1,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2708477
119864,2019-01-31,8,80,Townsend St at 5th St,35.0,True,61,Howard St at 8th St,27.0,True,37.77523486860596,-122.39743709564208,37.7765126,-122.4113061,385,6.416666666666668,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.1820532
119865,2019-01-31,8,81,Berry St at 4th St,35.0,True,104,4th St at 16th St,35.0,True,37.77588,-122.39317,37.76704457969368,-122.39083349704742,883,14.716666666666667,3,3,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.271081
119866,2019-01-31,8,81,Berry St at 4th St,35.0,True,130,22nd St Caltrain Station,31.0,True,37.77588,-122.39317,37.75771842163036,-122.39181250333785,1415,23.58333333333333,2,1,1,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2273879
119867,2019-01-31,8,81,Berry St at 4th St,35.0,True,15,San Francisco Ferry Building (Harry Bridges Plaza),38.0,True,37.77588,-122.39317,37.795392,-122.394203,969,16.15,2,2,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.5843014
119868,2019-01-31,8,81,Berry St at 4th St,35.0,True,16,Steuart St at Market St,23.0,True,37.77588,-122.39317,37.794129999999996,-122.39443,574,9.566666666666666,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.3162032
119869,2019-01-31,8,81,Berry St at 4th St,35.0,True,20,Mechanics Monument Plaza (Market St at Bush St),23.0,True,37.77588,-122.39317,37.7913,-122.399051,587,9.783333333333331,1,1,0,2019-01-31 08:00:00 UTC,2019-01-31 08:56:00 UTC,58.0,3.0,0.0,0,0,0,0,1,0,0,1.2693114
