start_date,Time,temperature,wind,precipi_
2018-11-20,4:56 PM,56 F,0 mph,0.0 in
2018-11-21,5:56 PM,56 F,6 mph,0.0 in
2018-11-21,6:56 PM,56 F,0 mph,0.0 in
2018-11-21,7:56 PM,56 F,0 mph,0.0 in
2018-11-21,8:56 PM,56 F,0 mph,0.0 in
2018-11-21,9:56 PM,56 F,3 mph,0.0 in
2018-11-21,10:56 PM,57 F,8 mph,0.0 in
2018-11-21,11:56 PM,57 F,8 mph,0.0 in
2018-11-21,12:56 AM,58 F,7 mph,0.0 in
2018-11-21,1:56 AM,57 F,0 mph,0.2 in
2018-11-21,2:56 AM,56 F,3 mph,0.1 in
2018-11-21,3:56 AM,59 F,5 mph,0.0 in
2018-11-21,4:56 AM,58 F,9 mph,0.0 in
2018-11-21,5:56 AM,58 F,7 mph,0.0 in
2018-11-21,6:56 AM,59 F,7 mph,0.2 in
2018-11-21,7:56 AM,58 F,3 mph,0.1 in
2018-11-21,8:56 AM,59 F,5 mph,0.1 in
2018-11-21,9:56 AM,60 F,7 mph,0.0 in
2018-11-21,10:56 AM,60 F,7 mph,0.0 in
2018-11-21,11:56 AM,59 F,5 mph,0.0 in
2018-11-21,12:56 PM,58 F,7 mph,0.0 in
2018-11-21,1:56 PM,58 F,6 mph,0.0 in
2018-11-21,2:56 PM,58 F,6 mph,0.0 in
2018-11-21,3:56 PM,59 F,9 mph,0.0 in
2018-11-21,4:56 PM,58 F,7 mph,0.0 in
2018-11-22,5:56 PM,58 F,5 mph,0.0 in
2018-11-22,6:56 PM,59 F,8 mph,0.0 in
2018-11-22,7:56 PM,58 F,14 mph,0.0 in
2018-11-22,8:56 PM,56 F,10 mph,0.0 in
2018-11-22,9:56 PM,56 F,12 mph,0.0 in
2018-11-22,10:56 PM,56 F,8 mph,0.0 in
2018-11-22,11:56 PM,55 F,8 mph,0.0 in
2018-11-22,12:56 AM,55 F,6 mph,0.0 in
2018-11-22,1:56 AM,58 F,9 mph,0.0 in
2018-11-22,2:56 AM,58 F,12 mph,0.0 in
2018-11-22,3:56 AM,61 F,10 mph,0.0 in
2018-11-22,4:56 AM,61 F,9 mph,0.0 in
2018-11-22,5:56 AM,62 F,13 mph,0.0 in
2018-11-22,6:56 AM,61 F,13 mph,0.0 in
2018-11-22,7:56 AM,61 F,18 mph,0.0 in
2018-11-22,8:56 AM,60 F,15 mph,0.0 in
2018-11-22,9:56 AM,58 F,15 mph,0.0 in
2018-11-22,10:56 AM,59 F,9 mph,0.0 in
2018-11-22,11:56 AM,56 F,12 mph,0.1 in
2018-11-22,12:56 PM,58 F,12 mph,0.1 in
2018-11-22,1:56 PM,59 F,17 mph,0.1 in
2018-11-22,2:56 PM,59 F,15 mph,0.2 in
2018-11-22,3:56 PM,58 F,14 mph,0.0 in
2018-11-22,4:56 PM,58 F,8 mph,0.0 in
2018-11-23,5:56 PM,60 F,6 mph,0.0 in
2018-11-23,6:56 PM,58 F,7 mph,0.0 in
2018-11-23,7:56 PM,56 F,8 mph,0.0 in
2018-11-23,8:56 PM,55 F,3 mph,0.0 in
2018-11-23,9:56 PM,55 F,0 mph,0.0 in
2018-11-23,10:56 PM,56 F,5 mph,0.0 in
2018-11-23,11:56 PM,55 F,3 mph,0.0 in
2018-11-23,12:56 AM,58 F,7 mph,0.0 in
2018-11-23,1:56 AM,59 F,7 mph,0.0 in
2018-11-23,2:56 AM,60 F,12 mph,0.0 in
2018-11-23,3:56 AM,60 F,13 mph,0.0 in
2018-11-23,4:56 AM,61 F,17 mph,0.1 in
2018-11-23,5:56 AM,61 F,16 mph,0.0 in
2018-11-23,6:56 AM,61 F,16 mph,0.0 in
2018-11-23,7:56 AM,61 F,15 mph,0.0 in
2018-11-23,8:56 AM,61 F,16 mph,0.1 in
2018-11-23,9:56 AM,61 F,16 mph,0.0 in
2018-11-23,10:56 AM,61 F,15 mph,0.0 in
2018-11-23,11:56 AM,61 F,14 mph,0.0 in
2018-11-23,12:56 PM,61 F,14 mph,0.0 in
2018-11-23,1:56 PM,61 F,14 mph,0.0 in
2018-11-23,2:56 PM,61 F,17 mph,0.0 in
2018-11-23,3:56 PM,61 F,15 mph,0.0 in
2018-11-23,4:56 PM,61 F,16 mph,0.0 in
2018-11-24,5:56 PM,60 F,10 mph,0.0 in
2018-11-24,6:56 PM,60 F,7 mph,0.0 in
2018-11-24,7:56 PM,59 F,7 mph,0.0 in
2018-11-24,8:56 PM,58 F,13 mph,0.0 in
2018-11-24,9:56 PM,59 F,10 mph,0.0 in
2018-11-24,10:56 PM,58 F,13 mph,0.0 in
2018-11-24,11:56 PM,57 F,8 mph,0.0 in
2018-11-24,12:56 AM,58 F,7 mph,0.0 in
2018-11-24,1:56 AM,58 F,8 mph,0.0 in
2018-11-24,2:56 AM,59 F,14 mph,0.0 in
2018-11-24,3:56 AM,61 F,14 mph,0.0 in
2018-11-24,4:56 AM,59 F,9 mph,0.0 in
2018-11-24,5:56 AM,61 F,15 mph,0.0 in
2018-11-24,6:56 AM,58 F,13 mph,0.0 in
2018-11-24,7:56 AM,58 F,18 mph,0.0 in
2018-11-24,8:56 AM,58 F,20 mph,0.0 in
2018-11-24,9:56 AM,56 F,15 mph,0.0 in
2018-11-24,10:56 AM,56 F,9 mph,0.0 in
2018-11-24,11:56 AM,55 F,9 mph,0.0 in
2018-11-24,12:56 PM,55 F,3 mph,0.0 in
2018-11-24,1:56 PM,52 F,5 mph,0.0 in
2018-11-24,2:56 PM,52 F,9 mph,0.0 in
2018-11-24,3:56 PM,54 F,6 mph,0.0 in
2018-11-24,4:56 PM,52 F,3 mph,0.0 in
2018-11-25,5:56 PM,53 F,7 mph,0.0 in
2018-11-25,6:56 PM,52 F,3 mph,0.0 in
2018-11-25,7:56 PM,51 F,5 mph,0.0 in
2018-11-25,8:56 PM,50 F,0 mph,0.0 in
2018-11-25,9:56 PM,50 F,0 mph,0.0 in
2018-11-25,10:56 PM,50 F,3 mph,0.0 in
2018-11-25,11:56 PM,50 F,3 mph,0.0 in
2018-11-25,12:56 AM,53 F,3 mph,0.0 in
2018-11-25,1:56 AM,53 F,0 mph,0.0 in
2018-11-25,2:56 AM,53 F,0 mph,0.0 in
2018-11-25,3:56 AM,56 F,3 mph,0.0 in
2018-11-25,4:56 AM,55 F,6 mph,0.0 in
2018-11-25,5:56 AM,58 F,3 mph,0.0 in
2018-11-25,6:56 AM,60 F,3 mph,0.0 in
2018-11-25,7:56 AM,61 F,7 mph,0.0 in
2018-11-25,8:56 AM,58 F,15 mph,0.0 in
2018-11-25,9:56 AM,55 F,12 mph,0.0 in
2018-11-25,10:56 AM,56 F,7 mph,0.0 in
2018-11-25,11:56 AM,56 F,8 mph,0.0 in
2018-11-25,12:56 PM,56 F,0 mph,0.0 in
2018-11-25,1:56 PM,55 F,8 mph,0.0 in
2018-11-25,2:56 PM,56 F,0 mph,0.0 in
2018-11-25,3:56 PM,53 F,0 mph,0.0 in
2018-11-25,4:56 PM,53 F,0 mph,0.0 in
2018-11-26,5:56 PM,52 F,0 mph,0.0 in
2018-11-26,6:56 PM,51 F,0 mph,0.0 in
2018-11-26,7:56 PM,50 F,0 mph,0.0 in
2018-11-26,8:56 PM,49 F,3 mph,0.0 in
2018-11-26,9:56 PM,49 F,3 mph,0.0 in
2018-11-26,10:56 PM,51 F,3 mph,0.0 in
2018-11-26,11:56 PM,49 F,5 mph,0.0 in
2018-11-26,12:56 AM,52 F,3 mph,0.0 in
2018-11-26,1:56 AM,54 F,3 mph,0.0 in
2018-11-26,2:56 AM,55 F,0 mph,0.0 in
2018-11-26,3:56 AM,57 F,6 mph,0.0 in
2018-11-26,4:56 AM,57 F,5 mph,0.0 in
2018-11-26,5:56 AM,57 F,3 mph,0.0 in
2018-11-26,6:56 AM,59 F,3 mph,0.0 in
2018-11-26,7:56 AM,60 F,0 mph,0.0 in
2018-11-26,8:56 AM,62 F,5 mph,0.0 in
2018-11-26,9:56 AM,58 F,13 mph,0.0 in
2018-11-26,10:56 AM,58 F,7 mph,0.0 in
2018-11-26,11:56 AM,58 F,7 mph,0.0 in
2018-11-26,12:56 PM,58 F,10 mph,0.0 in
2018-11-26,1:56 PM,56 F,7 mph,0.0 in
2018-11-26,2:56 PM,55 F,3 mph,0.0 in
2018-11-26,3:56 PM,56 F,6 mph,0.0 in
2018-11-26,4:56 PM,54 F,9 mph,0.0 in
2018-11-27,5:56 PM,55 F,13 mph,0.0 in
2018-11-27,6:56 PM,55 F,10 mph,0.0 in
2018-11-27,7:56 PM,54 F,8 mph,0.0 in
2018-11-27,8:56 PM,52 F,0 mph,0.0 in
2018-11-27,9:56 PM,52 F,9 mph,0.0 in
2018-11-27,10:56 PM,51 F,8 mph,0.0 in
2018-11-27,11:56 PM,55 F,6 mph,0.0 in
2018-11-27,12:56 AM,56 F,0 mph,0.0 in
2018-11-27,1:56 AM,55 F,5 mph,0.0 in
2018-11-27,2:56 AM,58 F,7 mph,0.0 in
2018-11-27,3:56 AM,58 F,8 mph,0.0 in
2018-11-27,4:56 AM,58 F,12 mph,0.0 in
2018-11-27,5:56 AM,58 F,10 mph,0.0 in
2018-11-27,6:56 AM,58 F,10 mph,0.0 in
2018-11-27,7:56 AM,58 F,13 mph,0.0 in
2018-11-27,8:56 AM,58 F,6 mph,0.0 in
2018-11-27,9:56 AM,58 F,7 mph,0.0 in
2018-11-27,10:56 AM,58 F,8 mph,0.0 in
2018-11-27,11:56 AM,58 F,7 mph,0.0 in
2018-11-27,12:56 PM,59 F,5 mph,0.0 in
2018-11-27,1:56 PM,58 F,5 mph,0.0 in
2018-11-27,2:56 PM,59 F,3 mph,0.0 in
2018-11-27,3:56 PM,59 F,3 mph,0.0 in
2018-11-27,4:56 PM,60 F,5 mph,0.0 in
2018-11-28,5:56 PM,59 F,0 mph,0.0 in
2018-11-28,6:56 PM,58 F,3 mph,0.0 in
2018-11-28,7:56 PM,58 F,5 mph,0.0 in
2018-11-28,8:56 PM,58 F,6 mph,0.0 in
2018-11-28,9:56 PM,58 F,5 mph,0.0 in
2018-11-28,10:56 PM,58 F,5 mph,0.0 in
2018-11-28,11:56 PM,58 F,7 mph,0.1 in
2018-11-28,12:56 AM,58 F,7 mph,0.0 in
2018-11-28,1:56 AM,58 F,9 mph,0.0 in
2018-11-28,2:56 AM,61 F,10 mph,0.0 in
2018-11-28,3:56 AM,61 F,12 mph,0.0 in
2018-11-28,4:56 AM,62 F,10 mph,0.0 in
2018-11-28,5:56 AM,61 F,3 mph,0.0 in
2018-11-28,6:56 AM,62 F,6 mph,0.0 in
2018-11-28,7:56 AM,63 F,8 mph,0.0 in
2018-11-28,8:56 AM,60 F,8 mph,0.0 in
2018-11-28,9:56 AM,58 F,3 mph,0.0 in
2018-11-28,10:56 AM,61 F,3 mph,0.0 in
2018-11-28,11:56 AM,60 F,8 mph,0.0 in
2018-11-28,12:56 PM,58 F,12 mph,0.0 in
2018-11-28,1:56 PM,58 F,15 mph,0.0 in
2018-11-28,2:56 PM,56 F,0 mph,0.4 in
2018-11-28,3:56 PM,60 F,31 mph,0.3 in
2018-11-28,4:56 PM,59 F,17 mph,0.2 in
2018-11-29,5:56 PM,58 F,26 mph,0.2 in
2018-11-29,6:56 PM,59 F,21 mph,0.0 in
2018-11-29,7:56 PM,58 F,17 mph,0.0 in
2018-11-29,8:56 PM,58 F,25 mph,0.0 in
2018-11-29,9:56 PM,60 F,24 mph,0.0 in
2018-11-29,10:56 PM,60 F,28 mph,0.0 in
2018-11-29,11:56 PM,58 F,30 mph,0.0 in
2018-11-29,12:56 AM,58 F,29 mph,0.1 in
2018-11-29,1:56 AM,58 F,18 mph,0.0 in
2018-11-29,2:56 AM,58 F,14 mph,0.0 in
2018-11-29,3:56 AM,58 F,13 mph,0.0 in
2018-11-29,4:56 AM,59 F,16 mph,0.0 in
2018-11-29,5:56 AM,59 F,18 mph,0.0 in
2018-11-29,6:56 AM,59 F,20 mph,0.0 in
2018-11-29,7:56 AM,59 F,17 mph,0.0 in
2018-11-29,8:56 AM,55 F,17 mph,0.0 in
2018-11-29,9:56 AM,56 F,21 mph,0.0 in
2018-11-29,10:56 AM,56 F,21 mph,0.0 in
2018-11-29,11:56 AM,56 F,26 mph,0.0 in
2018-11-29,12:56 PM,56 F,23 mph,0.0 in
2018-11-29,1:56 PM,56 F,24 mph,0.0 in
2018-11-29,2:56 PM,56 F,29 mph,0.0 in
2018-11-29,3:56 PM,55 F,23 mph,0.0 in
2018-11-29,4:56 PM,55 F,24 mph,0.0 in
2018-11-30,5:56 PM,55 F,23 mph,0.0 in
2018-11-30,6:56 PM,55 F,21 mph,0.0 in
2018-11-30,7:56 PM,53 F,16 mph,0.0 in
2018-11-30,8:56 PM,54 F,21 mph,0.0 in
2018-11-30,9:56 PM,54 F,23 mph,0.0 in
2018-11-30,10:56 PM,54 F,12 mph,0.0 in
2018-11-30,11:56 PM,53 F,15 mph,0.0 in
2018-11-30,12:56 AM,54 F,17 mph,0.0 in
2018-11-30,1:56 AM,56 F,15 mph,0.0 in
2018-11-30,2:56 AM,59 F,15 mph,0.0 in
2018-11-30,3:56 AM,59 F,20 mph,0.0 in
2018-11-30,4:56 AM,59 F,17 mph,0.0 in
2018-11-30,5:56 AM,59 F,18 mph,0.0 in
2018-11-30,6:56 AM,58 F,23 mph,0.0 in
2018-11-30,7:56 AM,60 F,20 mph,0.0 in
2018-11-30,8:56 AM,57 F,20 mph,0.0 in
2018-11-30,9:56 AM,56 F,14 mph,0.0 in
2018-11-30,10:56 AM,55 F,20 mph,0.0 in
2018-11-30,11:56 AM,54 F,18 mph,0.0 in
2018-11-30,12:56 PM,54 F,9 mph,0.0 in
2018-11-30,1:56 PM,54 F,10 mph,0.0 in
2018-11-30,2:56 PM,54 F,0 mph,0.0 in
2018-11-30,3:56 PM,51 F,5 mph,0.0 in
2018-11-30,4:56 PM,51 F,7 mph,0.0 in
