start_date,Time,temperature,wind,precipi_
2018-12-15,12:56 AM,53 F,6 mph,0.0 in
2018-12-15,1:56 AM,53 F,6 mph,0.0 in
2018-12-15,2:56 AM,55 F,6 mph,0.0 in
2018-12-15,3:56 AM,56 F,9 mph,0.0 in
2018-12-15,4:56 AM,56 F,6 mph,0.0 in
2018-12-15,5:56 AM,56 F,5 mph,0.0 in
2018-12-15,6:56 AM,58 F,6 mph,0.0 in
2018-12-15,7:56 AM,61 F,0 mph,0.0 in
2018-12-15,8:56 AM,59 F,5 mph,0.0 in
2018-12-15,9:56 AM,55 F,5 mph,0.0 in
2018-12-15,10:56 AM,56 F,3 mph,0.0 in
2018-12-15,11:56 AM,57 F,0 mph,0.0 in
2018-12-15,12:56 PM,56 F,5 mph,0.0 in
2018-12-15,1:56 PM,58 F,5 mph,0.0 in
2018-12-15,2:56 PM,59 F,5 mph,0.0 in
2018-12-15,3:56 PM,56 F,0 mph,0.0 in
2018-12-15,4:56 PM,58 F,3 mph,0.0 in
2018-12-16,5:56 PM,58 F,7 mph,0.0 in
2018-12-16,6:56 PM,55 F,3 mph,0.0 in
2018-12-16,7:56 PM,55 F,6 mph,0.0 in
2018-12-16,8:56 PM,56 F,13 mph,0.0 in
2018-12-16,9:56 PM,55 F,10 mph,0.0 in
2018-12-16,10:56 PM,56 F,8 mph,0.0 in
2018-12-16,11:56 PM,55 F,8 mph,0.0 in
2018-12-16,12:56 AM,57 F,12 mph,0.0 in
2018-12-16,1:56 AM,58 F,10 mph,0.0 in
2018-12-16,2:56 AM,60 F,14 mph,0.0 in
2018-12-16,3:56 AM,61 F,14 mph,0.0 in
2018-12-16,4:56 AM,58 F,10 mph,0.0 in
2018-12-16,5:56 AM,61 F,14 mph,0.0 in
2018-12-16,6:56 AM,59 F,9 mph,0.0 in
2018-12-16,7:56 AM,58 F,9 mph,0.1 in
2018-12-16,8:56 AM,59 F,15 mph,0.1 in
2018-12-16,9:56 AM,57 F,9 mph,0.1 in
2018-12-16,10:56 AM,56 F,9 mph,0.1 in
2018-12-16,11:56 AM,57 F,6 mph,0.0 in
