start_date,Time,temperature,wind,precipi_
2018-07-17,9:53 PM,57 F,5 mph,0.0 in
2018-07-17,10:53 PM,57 F,5 mph,0.0 in
2018-07-17,11:53 PM,57 F,5 mph,0.0 in
2018-07-17,12:53 AM,57 F,5 mph,0.0 in
2018-07-17,1:53 AM,58 F,5 mph,0.0 in
2018-07-17,2:53 AM,59 F,0 mph,0.0 in
2018-07-17,3:53 AM,61 F,5 mph,0.0 in
2018-07-17,4:53 AM,65 F,12 mph,0.0 in
2018-07-17,5:53 AM,66 F,14 mph,0.0 in
2018-07-17,6:53 AM,68 F,15 mph,0.0 in
2018-07-17,7:53 AM,68 F,14 mph,0.0 in
2018-07-17,8:53 AM,68 F,16 mph,0.0 in
2018-07-17,9:53 AM,68 F,17 mph,0.0 in
2018-07-17,10:53 AM,67 F,17 mph,0.0 in
2018-07-17,11:53 AM,64 F,17 mph,0.0 in
2018-07-17,12:53 PM,60 F,14 mph,0.0 in
2018-07-17,1:53 PM,59 F,16 mph,0.0 in
2018-07-17,2:53 PM,57 F,12 mph,0.0 in
2018-07-17,3:53 PM,57 F,10 mph,0.0 in
2018-07-17,4:53 PM,57 F,7 mph,0.0 in
2018-07-18,5:53 PM,57 F,6 mph,0.0 in
2018-07-18,6:53 PM,57 F,7 mph,0.0 in
2018-07-18,7:53 PM,57 F,6 mph,0.0 in
2018-07-18,8:53 PM,57 F,5 mph,0.0 in
2018-07-18,9:53 PM,57 F,3 mph,0.0 in
2018-07-18,10:53 PM,58 F,7 mph,0.0 in
2018-07-18,11:53 PM,58 F,3 mph,0.0 in
2018-07-18,12:53 AM,58 F,3 mph,0.0 in
2018-07-18,1:53 AM,59 F,6 mph,0.0 in
2018-07-18,2:53 AM,61 F,6 mph,0.0 in
2018-07-18,3:53 AM,65 F,9 mph,0.0 in
2018-07-18,4:53 AM,65 F,12 mph,0.0 in
2018-07-18,5:53 AM,68 F,15 mph,0.0 in
2018-07-18,6:53 AM,69 F,18 mph,0.0 in
2018-07-18,7:53 AM,70 F,18 mph,0.0 in
2018-07-18,8:53 AM,69 F,18 mph,0.0 in
2018-07-18,9:53 AM,67 F,20 mph,0.0 in
2018-07-18,10:53 AM,64 F,20 mph,0.0 in
2018-07-18,11:53 AM,62 F,17 mph,0.0 in
2018-07-18,12:53 PM,60 F,15 mph,0.0 in
2018-07-18,1:53 PM,58 F,12 mph,0.0 in
2018-07-18,2:53 PM,58 F,9 mph,0.0 in
2018-07-18,3:53 PM,58 F,13 mph,0.0 in
2018-07-18,4:53 PM,58 F,9 mph,0.0 in
2018-07-19,5:53 PM,58 F,7 mph,0.0 in
2018-07-19,6:53 PM,58 F,8 mph,0.0 in
2018-07-19,7:53 PM,57 F,7 mph,0.0 in
2018-07-19,8:53 PM,58 F,7 mph,0.0 in
2018-07-19,9:53 PM,58 F,6 mph,0.0 in
2018-07-19,10:53 PM,59 F,6 mph,0.0 in
2018-07-19,11:53 PM,58 F,9 mph,0.0 in
2018-07-19,12:53 AM,58 F,7 mph,0.0 in
2018-07-19,1:53 AM,61 F,5 mph,0.0 in
2018-07-19,2:53 AM,63 F,7 mph,0.0 in
2018-07-19,3:53 AM,65 F,9 mph,0.0 in
2018-07-19,4:53 AM,69 F,8 mph,0.0 in
2018-07-19,5:53 AM,69 F,15 mph,0.0 in
2018-07-19,6:53 AM,69 F,16 mph,0.0 in
2018-07-19,7:53 AM,69 F,17 mph,0.0 in
2018-07-19,8:53 AM,68 F,20 mph,0.0 in
2018-07-19,9:53 AM,67 F,18 mph,0.0 in
2018-07-19,10:53 AM,65 F,17 mph,0.0 in
2018-07-19,11:53 AM,63 F,16 mph,0.0 in
2018-07-19,12:53 PM,62 F,13 mph,0.0 in
2018-07-19,1:53 PM,60 F,10 mph,0.0 in
2018-07-19,2:53 PM,60 F,6 mph,0.0 in
2018-07-19,3:53 PM,59 F,8 mph,0.0 in
2018-07-19,4:53 PM,58 F,9 mph,0.0 in
2018-07-20,5:53 PM,58 F,7 mph,0.0 in
2018-07-20,6:53 PM,57 F,3 mph,0.0 in
2018-07-20,7:53 PM,57 F,7 mph,0.0 in
2018-07-20,8:53 PM,57 F,7 mph,0.0 in
2018-07-20,9:53 PM,58 F,6 mph,0.0 in
2018-07-20,10:53 PM,58 F,6 mph,0.0 in
2018-07-20,11:53 PM,58 F,6 mph,0.0 in
2018-07-20,12:53 AM,59 F,7 mph,0.0 in
2018-07-20,1:53 AM,62 F,5 mph,0.0 in
2018-07-20,2:53 AM,66 F,9 mph,0.0 in
2018-07-20,3:53 AM,70 F,7 mph,0.0 in
2018-07-20,4:53 AM,72 F,8 mph,0.0 in
2018-07-20,5:53 AM,74 F,8 mph,0.0 in
2018-07-20,6:53 AM,75 F,12 mph,0.0 in
2018-07-20,7:53 AM,73 F,16 mph,0.0 in
2018-07-20,8:53 AM,73 F,17 mph,0.0 in
2018-07-20,9:53 AM,71 F,17 mph,0.0 in
2018-07-20,10:53 AM,68 F,16 mph,0.0 in
2018-07-20,11:53 AM,67 F,14 mph,0.0 in
2018-07-20,12:53 PM,64 F,9 mph,0.0 in
2018-07-20,1:53 PM,63 F,8 mph,0.0 in
2018-07-20,2:53 PM,61 F,13 mph,0.0 in
2018-07-20,3:53 PM,62 F,8 mph,0.0 in
