start_date,Time,temperature,wind,precipi_
2018-09-16,1:56 AM,60 F,9 mph,0.0 in
2018-09-16,2:56 AM,61 F,9 mph,0.0 in
2018-09-16,3:56 AM,64 F,12 mph,0.0 in
2018-09-16,4:56 AM,67 F,16 mph,0.0 in
2018-09-16,5:56 AM,69 F,21 mph,0.0 in
2018-09-16,6:56 AM,68 F,22 mph,0.0 in
2018-09-16,7:56 AM,68 F,21 mph,0.0 in
2018-09-16,8:56 AM,67 F,22 mph,0.0 in
2018-09-16,9:56 AM,66 F,20 mph,0.0 in
2018-09-16,10:56 AM,65 F,22 mph,0.0 in
2018-09-16,11:56 AM,63 F,22 mph,0.0 in
2018-09-16,12:56 PM,61 F,20 mph,0.0 in
2018-09-16,1:56 PM,59 F,18 mph,0.0 in
2018-09-16,2:56 PM,60 F,18 mph,0.0 in
2018-09-16,3:56 PM,58 F,14 mph,0.0 in
2018-09-16,4:56 PM,59 F,14 mph,0.0 in
2018-09-17,5:56 PM,59 F,10 mph,0.0 in
2018-09-17,6:56 PM,58 F,6 mph,0.0 in
2018-09-17,7:56 PM,57 F,10 mph,0.0 in
2018-09-17,8:56 PM,56 F,9 mph,0.0 in
2018-09-17,9:56 PM,56 F,7 mph,0.0 in
2018-09-17,10:56 PM,56 F,0 mph,0.0 in
2018-09-17,11:56 PM,56 F,8 mph,0.0 in
2018-09-17,12:56 AM,59 F,5 mph,0.0 in
2018-09-17,1:56 AM,59 F,10 mph,0.0 in
2018-09-17,2:56 AM,61 F,9 mph,0.0 in
2018-09-17,3:56 AM,64 F,13 mph,0.0 in
2018-09-17,4:56 AM,65 F,14 mph,0.0 in
2018-09-17,5:56 AM,64 F,14 mph,0.0 in
2018-09-17,6:56 AM,66 F,16 mph,0.0 in
2018-09-17,7:56 AM,64 F,22 mph,0.0 in
2018-09-17,8:56 AM,64 F,25 mph,0.0 in
2018-09-17,9:56 AM,64 F,25 mph,0.0 in
2018-09-17,10:56 AM,61 F,25 mph,0.0 in
2018-09-17,11:56 AM,58 F,23 mph,0.0 in
2018-09-17,12:56 PM,58 F,20 mph,0.0 in
2018-09-17,1:56 PM,58 F,21 mph,0.0 in
2018-09-17,2:56 PM,59 F,15 mph,0.0 in
2018-09-17,3:56 PM,59 F,14 mph,0.0 in
2018-09-17,4:56 PM,58 F,14 mph,0.0 in
2018-09-18,5:56 PM,58 F,13 mph,0.0 in
2018-09-18,6:56 PM,58 F,8 mph,0.0 in
2018-09-18,7:56 PM,56 F,9 mph,0.0 in
2018-09-18,8:56 PM,56 F,8 mph,0.0 in
2018-09-18,9:56 PM,56 F,9 mph,0.0 in
2018-09-18,10:56 PM,56 F,5 mph,0.0 in
2018-09-18,11:56 PM,55 F,3 mph,0.0 in
2018-09-18,12:56 AM,56 F,3 mph,0.0 in
2018-09-18,1:56 AM,58 F,8 mph,0.0 in
2018-09-18,2:56 AM,58 F,7 mph,0.0 in
2018-09-18,3:56 AM,63 F,7 mph,0.0 in
2018-09-18,4:56 AM,65 F,6 mph,0.0 in
2018-09-18,5:56 AM,66 F,8 mph,0.0 in
2018-09-18,6:56 AM,65 F,16 mph,0.0 in
2018-09-18,7:56 AM,65 F,21 mph,0.0 in
2018-09-18,8:56 AM,61 F,21 mph,0.0 in
2018-09-18,9:56 AM,59 F,22 mph,0.0 in
2018-09-18,10:56 AM,58 F,18 mph,0.0 in
2018-09-18,11:56 AM,56 F,17 mph,0.0 in
2018-09-18,12:56 PM,55 F,15 mph,0.0 in
2018-09-18,1:56 PM,56 F,15 mph,0.0 in
2018-09-18,2:56 PM,56 F,14 mph,0.0 in
2018-09-18,3:56 PM,56 F,10 mph,0.0 in
2018-09-18,4:56 PM,55 F,6 mph,0.0 in
2018-09-19,5:56 PM,55 F,6 mph,0.0 in
2018-09-19,6:56 PM,55 F,0 mph,0.0 in
2018-09-19,7:56 PM,54 F,7 mph,0.0 in
2018-09-19,8:56 PM,54 F,6 mph,0.0 in
2018-09-19,9:56 PM,53 F,0 mph,0.0 in
2018-09-19,10:56 PM,53 F,0 mph,0.0 in
2018-09-19,11:56 PM,52 F,0 mph,0.0 in
2018-09-19,12:56 AM,54 F,3 mph,0.0 in
2018-09-19,1:56 AM,56 F,0 mph,0.0 in
2018-09-19,2:56 AM,60 F,0 mph,0.0 in
2018-09-19,3:56 AM,61 F,5 mph,0.0 in
2018-09-19,4:56 AM,64 F,6 mph,0.0 in
2018-09-19,5:56 AM,66 F,6 mph,0.0 in
2018-09-19,6:56 AM,74 F,13 mph,0.0 in
2018-09-19,7:56 AM,73 F,15 mph,0.0 in
2018-09-19,8:56 AM,69 F,24 mph,0.0 in
2018-09-19,9:56 AM,67 F,23 mph,0.0 in
2018-09-19,10:56 AM,67 F,18 mph,0.0 in
2018-09-19,11:56 AM,62 F,18 mph,0.0 in
2018-09-19,12:56 PM,60 F,15 mph,0.0 in
2018-09-19,1:56 PM,60 F,14 mph,0.0 in
2018-09-19,2:56 PM,60 F,9 mph,0.0 in
2018-09-19,3:56 PM,58 F,6 mph,0.0 in
2018-09-19,4:56 PM,59 F,6 mph,0.0 in
2018-09-20,5:56 PM,59 F,0 mph,0.0 in
2018-09-20,6:56 PM,58 F,0 mph,0.0 in
2018-09-20,7:56 PM,57 F,0 mph,0.0 in
2018-09-20,8:56 PM,55 F,3 mph,0.0 in
2018-09-20,9:56 PM,56 F,5 mph,0.0 in
2018-09-20,10:56 PM,55 F,3 mph,0.0 in
2018-09-20,11:56 PM,55 F,3 mph,0.0 in
2018-09-20,12:56 AM,59 F,0 mph,0.0 in
2018-09-20,1:56 AM,65 F,0 mph,0.0 in
2018-09-20,2:56 AM,65 F,5 mph,0.0 in
2018-09-20,3:56 AM,67 F,6 mph,0.0 in
2018-09-20,4:56 AM,70 F,5 mph,0.0 in
2018-09-20,5:56 AM,73 F,6 mph,0.0 in
2018-09-20,6:56 AM,78 F,5 mph,0.0 in
